file,split,uav_x,uav_y,uav_z,qw,qx,qy,qz,dist_m,box_x1,box_y1,box_x2,box_y2,img_w,img_h
h_1789607758810236562.jpg,train,0.829,-7.188,15.551,-0.8742,-0.0080,0.0063,-0.4855,17.01,295.9,77.3,346.4,127.7,960,600
h_1789607761131009068.jpg,train,0.548,-7.241,16.142,-0.8660,-0.0095,0.0021,-0.4999,17.56,321.2,70.9,369.4,119.1,960,600
h_1789607763666140235.jpg,train,0.914,-7.553,18.948,-0.8226,0.0004,0.0079,-0.5685,20.28,349.8,83.3,389.0,122.2,960,600
h_1789607765221135965.jpg,train,1.040,-7.585,20.661,-0.7944,-0.0003,0.0090,-0.6073,21.90,375.5,95.8,409.6,129.7,960,600
h_1789607766971291979.jpg,val,0.967,-7.533,22.178,-0.7754,-0.0030,0.0054,-0.6314,23.31,401.1,106.1,431.6,136.5,960,600
h_1789607768060733725.jpg,train,0.897,-7.490,22.183,-0.7770,-0.0239,-0.0056,-0.6291,23.30,429.2,113.7,459.5,144.2,960,600
h_1789607769709470893.jpg,train,1.985,-7.798,22.191,-0.7839,-0.0263,-0.0112,-0.6203,23.47,402.4,110.4,433.0,141.4,960,600
h_1789607770734575116.jpg,train,3.477,-8.201,22.210,-0.7863,-0.0028,0.0057,-0.6178,23.79,327.1,107.0,358.3,138.1,960,600
h_1789607771759684097.jpg,train,4.675,-8.518,22.210,-0.7807,0.0483,0.0448,-0.6214,24.10,211.7,93.6,245.7,125.1,960,600
h_1789607772780466533.jpg,train,4.705,-8.509,22.195,-0.7745,0.0294,0.0306,-0.6311,24.09,248.2,94.4,280.4,125.1,960,600
h_1789607773806939398.jpg,train,3.972,-8.307,22.221,-0.9077,0.0038,0.0150,-0.4193,23.91,233.2,198.2,270.1,234.7,960,600
h_1789607774829785333.jpg,train,3.048,-8.087,22.225,-0.9766,-0.0160,-0.0151,-0.2138,23.70,266.1,254.5,299.4,288.5,960,600
h_1789607777338884100.jpg,train,2.932,-8.127,22.216,-0.9811,-0.0059,-0.0004,-0.1936,23.69,248.9,274.4,282.4,308.0,960,600
h_1789607778361610783.jpg,val,3.537,-8.298,22.228,-0.9809,0.0020,0.0150,-0.1938,23.84,224.2,302.6,258.4,336.5,960,600
h_1789607779384627833.jpg,train,4.032,-8.438,22.220,-0.9808,0.0067,0.0232,-0.1937,23.96,206.7,321.4,241.5,355.6,960,600
h_1789607782292027140.jpg,train,3.892,-8.373,22.206,-0.9807,-0.0007,0.0086,-0.1951,23.90,224.0,303.0,258.0,336.9,960,600
h_1789607785807385221.jpg,train,3.485,-8.202,22.217,-0.9776,-0.0051,0.0036,-0.2106,23.79,239.3,283.0,273.4,317.1,960,600
h_1789607786834613092.jpg,train,3.580,-8.212,22.231,-0.8553,-0.0057,0.0041,-0.5181,23.82,287.7,145.3,322.4,180.0,960,600
h_1789607787858461636.jpg,train,3.618,-8.313,22.212,-0.3209,0.0010,-0.0014,-0.9471,23.88,578.8,74.5,615.2,110.9,960,600
h_1789607788882813148.jpg,val,3.673,-8.477,22.206,0.4405,-0.0004,-0.0048,-0.8977,23.95,678.6,400.6,715.3,437.1,960,600
h_1789607789903082029.jpg,train,3.656,-8.539,22.213,-0.7481,0.0085,0.0028,0.6635,23.96,529.9,526.6,558.8,555.6,960,600
h_1789607793474283903.jpg,train,3.728,-8.417,22.224,-0.7242,0.0060,0.0072,0.6895,23.94,555.0,521.2,582.3,548.7,960,600
h_1789607796541070775.jpg,train,3.735,-8.095,22.214,-0.7246,0.0161,-0.0095,0.6890,23.82,533.0,505.4,560.0,532.3,960,600
h_1789607798886105296.jpg,val,5.329,-8.076,22.216,-0.7328,0.0264,-0.0119,0.6798,24.12,557.9,515.2,585.3,542.6,960,600
h_1789607799910068166.jpg,train,6.969,-8.009,22.207,-0.7368,0.0065,0.0088,0.6760,24.51,632.5,522.7,660.6,551.3,960,600
h_1789607800935488899.jpg,train,8.178,-7.931,22.213,-0.7293,-0.0445,0.0540,0.6807,24.88,759.8,530.1,791.0,561.3,960,600
h_1789607801956967513.jpg,train,8.050,-7.906,22.397,-0.7191,-0.0189,0.0346,0.6938,24.99,719.0,518.2,747.3,546.9,960,600
h_1789607802981556332.jpg,train,7.050,-7.865,24.214,-0.7160,0.0034,-0.0016,0.6981,26.31,627.7,480.1,652.0,504.4,960,600
h_1789607804001192644.jpg,train,6.055,-7.913,26.289,-0.7166,0.0237,-0.0207,0.6968,27.99,560.5,465.9,582.5,487.7,960,600
h_1789607805025313078.jpg,train,5.550,-8.061,26.785,-0.7204,0.0378,-0.0189,0.6923,28.40,535.6,480.3,557.4,502.2,960,600
h_1789607806047812572.jpg,train,5.854,-8.130,26.785,-0.7247,0.0775,-0.0539,0.6825,28.47,476.7,485.0,498.7,506.5,960,600
h_1789607807070333491.jpg,train,7.660,-8.009,26.811,-0.7396,0.0462,-0.0252,0.6710,28.89,556.4,487.4,579.0,510.1,960,600
h_1789607808095237572.jpg,train,10.395,-7.732,26.829,-0.7438,-0.0477,0.0576,0.6642,29.71,774.5,504.2,801.6,531.0,960,600
h_1789607809123105139.jpg,train,12.043,-7.525,26.823,-0.7299,-0.0628,0.0669,0.6773,30.27,851.4,494.2,879.4,521.2,960,600
h_1789607810146594317.jpg,val,11.906,-7.470,26.832,-0.7192,-0.0360,0.0410,0.6926,30.21,797.0,472.9,821.8,497.2,960,600
h_1789607811168402672.jpg,train,10.604,-7.509,27.881,-0.7180,0.0020,0.0027,0.6960,30.66,685.3,455.1,706.5,476.4,960,600
h_1789607812189224128.jpg,train,9.227,-7.628,29.428,-0.7165,0.0305,-0.0208,0.6967,31.66,603.2,449.0,622.5,468.4,960,600
h_1789607813214571645.jpg,train,8.521,-7.785,30.936,-0.7158,0.0413,-0.0235,0.6967,32.90,571.6,451.1,589.9,469.6,960,600
h_1789607814602998172.jpg,train,8.911,-7.893,32.858,-0.7159,0.0239,-0.0104,0.6978,34.83,595.5,442.7,613.0,460.4,960,600
h_1789607815635296299.jpg,train,9.752,-7.900,33.089,-0.7170,0.0111,0.0112,0.6968,35.28,638.6,452.2,656.4,470.3,960,600
h_1789607816654553898.jpg,val,10.593,-7.798,33.093,-0.7167,-0.0056,0.0209,0.6971,35.51,676.9,446.6,695.2,465.1,960,600
h_1789607817675924831.jpg,train,10.887,-7.650,33.107,-0.7110,-0.0391,0.0479,0.7005,35.59,741.0,441.1,760.4,460.3,960,600
h_1789607818700365619.jpg,train,10.041,-7.530,33.109,0.7039,0.0213,-0.0271,-0.7095,35.31,691.4,428.2,709.8,446.2,960,600
h_1789607819723359946.jpg,train,8.500,-7.476,33.113,0.7006,-0.0029,-0.0029,-0.7136,34.88,622.2,423.0,640.0,440.8,960,600
h_1789607820748949192.jpg,val,6.936,-7.492,33.129,0.6990,-0.0206,0.0116,-0.7147,34.55,568.7,425.1,586.2,442.9,960,600
h_1789607821770902018.jpg,train,5.800,-7.553,33.117,0.7025,-0.0254,0.0141,-0.7111,34.34,542.1,429.6,559.5,447.4,960,600
h_1789607824640813077.jpg,val,4.780,-7.727,33.116,-0.7089,0.0011,0.0138,0.7052,34.22,565.4,438.8,583.0,456.5,960,600
h_1789607827181433442.jpg,val,3.282,-7.649,33.111,0.7070,0.0018,-0.0120,-0.7071,34.02,540.8,432.9,558.3,450.5,960,600
h_1789607828205618521.jpg,train,2.362,-7.610,33.100,-0.7075,0.0312,-0.0227,0.7057,33.91,469.2,430.2,486.5,447.9,960,600
h_1789607830104738331.jpg,train,2.177,-7.623,33.121,-0.7147,0.0126,-0.0026,0.6993,33.93,494.7,432.4,512.4,450.1,960,600
h_1789607831198663589.jpg,train,2.515,-7.645,33.131,-0.7151,0.0011,0.0098,0.6989,33.97,519.8,434.2,537.6,452.1,960,600
h_1789607833010541365.jpg,val,2.638,-7.659,33.111,0.6579,-0.0017,-0.0118,-0.7530,33.96,543.7,426.9,563.4,446.5,960,600
h_1789607834037947653.jpg,train,2.328,-7.566,33.136,0.2623,-0.0008,0.0002,-0.9650,33.95,602.3,320.5,626.0,344.2,960,600
h_1789607835060133970.jpg,train,1.946,-7.424,33.113,-0.2555,-0.0091,0.0003,-0.9668,33.87,566.6,205.7,590.3,229.2,960,600
h_1789607836484815281.jpg,train,1.422,-7.284,33.121,-0.3330,0.0044,-0.0044,-0.9429,33.82,554.9,182.5,579.4,207.0,960,600
h_1789607837504887816.jpg,train,0.960,-7.022,33.105,-0.2974,-0.0253,0.0071,-0.9544,33.73,560.1,235.8,584.1,259.6,960,600
h_1789607840215869509.jpg,train,1.210,-7.206,36.132,-0.2913,-0.0025,0.0017,-0.9566,36.74,553.2,212.7,575.2,234.7,960,600
h_1789607844005738446.jpg,train,1.519,-7.388,43.116,-0.2909,-0.0015,0.0140,-0.9567,43.64,526.9,225.9,545.2,244.3,960,600
h_1789607845029865774.jpg,train,0.834,-7.992,43.138,-0.2744,0.0111,0.1089,-0.9554,43.74,431.4,248.2,449.3,266.2,960,600
h_1789607846052611875.jpg,train,-0.754,-10.389,43.178,-0.2477,-0.0077,0.0505,-0.9675,44.29,542.0,257.5,559.5,275.1,960,600
h_1789607847084762225.jpg,train,-2.540,-13.614,43.186,-0.2335,-0.0253,-0.0206,-0.9718,45.25,680.7,261.0,699.3,279.1,960,600
h_1789607848100994698.jpg,train,-3.641,-15.946,43.194,-0.2653,-0.0356,-0.1279,-0.9550,46.11,871.6,211.5,895.7,232.7,960,600
h_1789607849130236760.jpg,train,-3.504,-15.971,43.178,-0.2987,-0.0175,-0.0758,-0.9512,46.08,778.3,193.6,799.6,213.6,960,600
h_1789607850144663916.jpg,train,-2.683,-14.548,43.182,-0.3135,-0.0033,-0.0022,-0.9496,45.54,651.8,207.0,670.5,225.6,960,600
h_1789607851169146202.jpg,train,-1.805,-12.853,43.171,-0.3150,-0.0096,0.0112,-0.9490,44.96,613.0,223.0,631.5,241.4,960,600
h_1789607852190907096.jpg,train,-0.961,-11.333,43.178,-0.3125,-0.0072,0.0282,-0.9495,44.53,570.7,230.6,588.9,248.9,960,600
h_1789607853216000573.jpg,train,-0.249,-10.304,43.185,-0.3064,-0.0224,0.0395,-0.9508,44.27,547.9,253.1,566.0,271.2,960,600
h_1789607855095441603.jpg,train,1.395,-10.527,43.189,-0.2956,-0.0246,0.0206,-0.9548,44.35,561.2,231.6,579.4,249.7,960,600
h_1789607856121149723.jpg,val,2.639,-11.473,43.204,-0.2942,-0.0035,-0.0060,-0.9557,44.66,585.8,177.7,604.3,196.1,960,600
h_1789607857308054860.jpg,train,3.341,-11.887,43.184,-0.2945,0.1193,-0.0541,-0.9466,44.81,606.6,0.0,627.0,12.9,960,600
h_1789607858333557639.jpg,train,0.889,-9.739,43.174,-0.3033,0.0100,-0.0231,-0.9526,44.15,593.4,185.8,612.2,204.7,960,600
h_1789607859355715997.jpg,train,-2.928,-6.250,43.324,-0.3148,-0.0593,-0.0001,-0.9473,43.75,583.4,336.9,602.3,355.7,960,600
h_1789607860379623149.jpg,val,-6.153,-2.919,43.337,-0.3305,-0.0792,0.0062,-0.9405,43.75,578.5,420.5,597.9,440.1,960,600
h_1789607861403529071.jpg,train,-8.283,-0.179,43.096,-0.3272,-0.0791,0.0177,-0.9415,43.77,555.1,473.1,574.7,493.3,960,600
h_1789607862424868309.jpg,train,-9.378,1.819,43.068,-0.3136,-0.0437,0.0243,-0.9482,43.99,516.8,464.8,535.8,484.4,960,600
h_1789607863450774429.jpg,train,-9.584,2.699,43.156,-0.2994,-0.0967,0.0769,-0.9461,44.17,465.3,562.8,485.3,584.6,960,600
h_1789607864473967981.jpg,train,-8.676,1.798,43.172,-0.2867,-0.0182,0.0266,-0.9575,43.94,492.0,429.9,510.5,448.7,960,600
h_1789607865497023329.jpg,train,-7.352,0.697,43.188,-0.2907,-0.0127,-0.0877,-0.9527,43.70,621.5,363.4,641.0,382.1,960,600
h_1789607866525133193.jpg,train,-5.443,1.244,43.184,-0.3109,0.0009,-0.0772,-0.9473,43.42,585.8,330.7,605.0,349.4,960,600
h_1789607867552139947.jpg,val,-3.328,3.468,43.199,-0.3241,0.0092,-0.0217,-0.9457,43.33,482.4,335.7,501.0,354.2,960,600
h_1789607868573001896.jpg,train,-1.566,6.418,43.200,-0.3367,-0.0050,0.0211,-0.9414,43.56,397.3,374.8,416.2,393.7,960,600
h_1789607869603338159.jpg,train,-0.182,9.145,43.191,-0.3326,-0.0132,0.0366,-0.9423,44.01,341.3,398.6,360.5,417.9,960,600
h_1789607870621025960.jpg,train,0.975,11.214,43.190,-0.3229,-0.0131,0.0334,-0.9458,44.49,310.8,399.9,330.1,419.1,960,600
h_1789607873001416457.jpg,train,3.360,14.185,43.182,-0.3097,-0.0118,-0.0078,-0.9507,45.43,306.4,375.5,324.8,394.0,960,600
h_1789607874513303723.jpg,train,5.155,16.235,43.195,-0.3122,-0.0104,-0.0167,-0.9498,46.29,281.9,368.1,300.0,386.5,960,600
h_1789607875538780959.jpg,val,6.564,18.044,43.184,-0.3149,-0.0086,-0.0105,-0.9490,47.11,244.1,369.1,262.3,387.5,960,600
h_1789607876563776905.jpg,train,8.053,20.080,43.190,-0.3229,-0.0092,-0.0023,-0.9464,48.16,201.6,378.1,220.1,396.7,960,600
h_1789607877585991633.jpg,train,9.552,22.159,43.188,-0.3251,-0.0094,0.0048,-0.9456,49.33,158.0,383.9,176.7,402.7,960,600
h_1789607879538241143.jpg,train,11.068,24.318,43.195,-0.2911,0.0175,0.0724,-0.9538,50.65,0.0,360.2,11.6,380.8,960,600
h_1789607880562589486.jpg,train,10.458,23.626,43.193,-0.2765,-0.0061,0.0128,-0.9609,50.19,114.4,351.4,133.1,370.0,960,600
h_1789607881585233396.jpg,val,9.700,22.699,43.207,-0.0571,-0.0135,-0.0235,-0.9980,49.62,196.1,215.6,209.9,229.9,960,600
h_1789607882604999836.jpg,val,9.177,22.130,43.181,0.3845,-0.0401,-0.0095,-0.9222,49.25,347.9,52.6,366.1,70.1,960,600
h_1789607883630675576.jpg,val,9.129,22.029,43.183,0.4552,-0.0245,-0.0556,-0.8883,49.20,446.1,51.5,463.6,68.4,960,600
h_1789607884653536939.jpg,train,9.009,22.793,43.181,0.4030,0.0013,-0.0579,-0.9134,49.52,420.8,23.1,438.6,40.8,960,600
h_1789607885678909978.jpg,train,8.324,24.461,43.194,0.3841,0.0017,-0.0209,-0.9231,50.20,346.2,0.0,364.5,13.1,960,600
h_1789607891028331619.jpg,train,5.627,23.557,43.223,0.4246,0.0010,-0.0253,-0.9050,49.42,358.6,19.6,376.8,37.8,960,600
h_1789607892053467152.jpg,train,4.476,21.104,43.233,0.4237,-0.1001,-0.0727,-0.8973,48.18,376.3,193.3,393.2,209.3,960,600
h_1789607893107341327.jpg,train,4.170,20.534,43.168,0.3980,-0.0703,-0.0606,-0.9127,47.84,367.1,168.4,384.4,185.0,960,600
h_1789607894129900077.jpg,train,4.591,21.609,42.971,0.0781,-0.0220,-0.0266,-0.9963,48.17,234.1,217.5,248.8,232.1,960,600
h_1789607895155165221.jpg,train,5.239,23.275,42.861,-0.2952,0.0064,0.0293,-0.9550,48.91,128.7,415.4,148.6,434.8,960,600
h_1789607896176330736.jpg,train,5.485,24.488,42.863,-0.2987,-0.0031,0.0492,-0.9531,49.53,83.8,446.2,104.7,466.3,960,600
h_1789607897204814286.jpg,train,5.343,24.867,42.867,-0.2530,-0.0047,0.0450,-0.9664,49.70,75.4,416.0,95.7,435.5,960,600
h_1789607898223922952.jpg,train,4.931,24.470,43.082,-0.2392,-0.0174,0.0239,-0.9705,49.65,120.1,413.2,138.9,431.9,960,600
h_1789607899246596490.jpg,val,4.549,23.587,45.130,-0.2371,-0.0106,-0.0048,-0.9714,50.98,189.0,388.4,205.9,405.5,960,600
h_1789607900273894879.jpg,train,4.278,22.792,47.676,-0.2383,-0.0129,-0.0207,-0.9709,52.87,237.1,380.5,252.7,396.4,960,600
h_1789607901659840274.jpg,train,4.211,22.377,50.759,-0.2431,-0.0057,-0.0229,-0.9697,55.49,259.3,368.4,274.1,383.3,960,600
h_1789607902884263237.jpg,val,4.347,22.598,51.112,-0.2468,-0.0136,-0.0066,-0.9690,55.91,239.5,383.7,254.5,398.9,960,600
h_1789607903911114395.jpg,train,4.607,22.986,51.132,-0.2472,-0.0059,0.0065,-0.9689,56.10,214.7,379.4,230.0,394.7,960,600
h_1789607907180410058.jpg,train,4.820,23.385,51.160,-0.2437,-0.0016,0.0257,-0.9695,56.31,181.0,379.6,196.9,395.3,960,600
h_1789607908765498476.jpg,train,4.217,22.394,51.189,-0.2362,-0.0058,0.0172,-0.9715,55.89,206.5,378.0,222.0,393.4,960,600
h_1789607909786620986.jpg,train,3.643,21.332,51.182,-0.2339,-0.0112,-0.0037,-0.9722,55.42,249.4,376.2,264.4,391.2,960,600
h_1789607910809965605.jpg,train,3.163,20.380,51.183,-0.2361,-0.0128,-0.0149,-0.9715,55.04,276.4,375.3,291.1,390.2,960,600
h_1789607918570446082.jpg,train,1.143,16.492,51.184,-0.2365,0.0008,0.0425,-0.9707,53.64,248.9,378.9,264.9,394.6,960,600
h_1789607919591701441.jpg,val,0.473,15.166,51.179,-0.2328,-0.0209,-0.0504,-0.9710,53.24,384.0,373.3,398.4,388.0,960,600
h_1789607921671253966.jpg,val,0.199,14.560,51.177,-0.2518,-0.0128,-0.0213,-0.9675,53.07,358.1,377.3,373.1,392.4,960,600
h_1789607922699271839.jpg,train,0.258,14.684,51.153,-0.2438,0.0141,0.0996,-0.9646,53.07,194.1,386.3,211.7,402.9,960,600
h_1789607923718958738.jpg,train,-0.515,13.196,51.159,-0.2227,0.0032,0.0675,-0.9725,52.69,257.9,378.8,274.2,394.6,960,600
h_1789607924749292070.jpg,train,-1.797,10.552,51.191,-0.2034,-0.0097,0.0195,-0.9788,52.16,352.0,374.3,366.9,389.3,960,600
h_1789607925765781368.jpg,train,-3.102,7.651,51.183,-0.1990,-0.0178,-0.0181,-0.9797,51.71,432.4,374.0,447.0,388.7,960,600
h_1789607926822585205.jpg,train,-4.174,5.064,51.173,-0.2157,-0.0116,-0.0320,-0.9759,51.46,480.2,364.0,495.1,378.8,960,600
h_1789607931681462123.jpg,val,-7.663,-1.755,51.175,-0.2196,-0.0075,0.0249,-0.9752,51.65,501.9,376.4,516.8,391.4,960,600
h_1789607932696204797.jpg,val,-8.587,-3.741,51.178,-0.2193,-0.0080,0.0159,-0.9755,51.90,536.5,374.5,551.4,389.5,960,600
h_1789607933722217641.jpg,train,-9.580,-5.977,51.170,-0.2202,-0.0079,0.0036,-0.9754,52.28,578.0,370.5,593.0,385.5,960,600
h_1789607934745204797.jpg,train,-10.592,-8.235,51.166,-0.2203,-0.0086,-0.0054,-0.9754,52.78,616.5,368.6,631.6,383.6,960,600
h_1789607935770882154.jpg,train,-11.568,-10.346,51.177,-0.2201,-0.0090,-0.0080,-0.9754,53.37,646.0,368.3,661.2,383.4,960,600
h_1789607937192577206.jpg,train,-12.828,-12.950,51.177,-0.2176,-0.0094,-0.0019,-0.9760,54.22,671.0,371.5,686.1,386.5,960,600
h_1789607938214045023.jpg,train,-13.667,-14.665,51.173,-0.2166,-0.0219,-0.0565,-0.9744,54.87,769.3,376.0,786.0,391.7,960,600
h_1789607939238731059.jpg,train,-14.052,-15.420,51.170,-0.2333,-0.0233,-0.0706,-0.9696,55.17,803.1,365.5,820.6,381.7,960,600
h_1789607940259807235.jpg,train,-13.817,-14.857,51.168,-0.2494,-0.0122,-0.0146,-0.9682,54.94,716.9,357.7,732.6,373.1,960,600
h_1789607941283076473.jpg,val,-13.829,-13.731,51.178,-0.2491,0.1034,-0.0109,-0.9629,54.65,663.1,234.8,677.7,249.9,960,600
h_1789607942307652691.jpg,train,-16.045,-11.744,51.180,-0.2578,0.0255,0.0123,-0.9658,54.80,652.4,356.8,667.1,371.7,960,600
h_1789607944484775721.jpg,train,-20.232,-9.183,50.827,-0.2643,-0.1113,0.0393,-0.9572,55.38,686.4,588.2,703.5,599.0,960,600
h_1789607945506931072.jpg,train,-19.563,-9.844,49.036,-0.3093,-0.0571,0.0152,-0.9491,53.61,711.8,481.3,728.9,498.8,960,600
h_1789607946532855211.jpg,train,-18.099,-11.003,47.037,-0.3538,0.0130,-0.0058,-0.9352,51.49,719.2,351.6,736.4,368.7,960,600
h_1789607947554905033.jpg,val,-16.951,-11.848,45.018,-0.3980,0.0351,-0.0079,-0.9167,49.44,723.0,287.5,740.7,305.4,960,600
h_1789607949571766038.jpg,train,-17.127,-11.511,40.994,-0.4817,-0.0017,0.0111,-0.8763,45.80,747.5,290.8,766.5,309.9,960,600
h_1789607950593481582.jpg,train,-17.884,-10.904,38.955,-0.5209,-0.0255,0.0142,-0.8531,44.14,780.5,301.0,800.1,320.9,960,600
h_1789607951619421007.jpg,train,-18.476,-10.584,36.908,-0.5601,-0.0331,0.0090,-0.8277,42.52,814.9,280.9,835.3,301.2,960,600
h_1789607952637968979.jpg,train,-18.698,-10.641,34.844,-0.5956,-0.0273,0.0034,-0.8028,40.87,836.0,238.0,856.8,258.6,960,600
h_1789607953660963556.jpg,train,-18.596,-10.894,32.848,-0.6264,-0.0148,0.0004,-0.7793,39.21,841.8,186.2,862.8,207.1,960,600
h_1789607954716951461.jpg,val,-18.308,-11.194,32.160,-0.6277,-0.0032,-0.0069,-0.7784,38.58,844.4,159.7,866.1,181.1,960,600
h_1789607956039642915.jpg,train,-16.550,-10.976,32.131,-0.6296,-0.0543,-0.0643,-0.7723,37.71,941.1,141.3,959.0,164.4,960,600
h_1789607957063295830.jpg,train,-13.351,-10.225,32.101,-0.6513,-0.0214,-0.0083,-0.7584,36.15,761.7,155.4,782.7,175.9,960,600
h_1789607958087389306.jpg,train,-9.796,-9.458,32.102,-0.6577,-0.0063,0.0195,-0.7530,34.76,652.8,168.2,672.3,187.9,960,600
h_1789607959110875070.jpg,train,-6.563,-8.893,32.098,-0.6544,0.0054,0.0287,-0.7556,33.83,579.0,168.5,598.6,188.4,960,600
h_1789607960132134608.jpg,train,-4.622,-8.610,32.091,-0.6236,0.0851,0.1064,-0.7698,33.41,425.1,158.7,445.6,180.4,960,600
h_1789607961160329698.jpg,train,-5.271,-8.710,32.081,-0.6016,0.0450,0.0439,-0.7963,33.53,530.7,156.0,552.0,178.2,960,600
h_1789607962183515851.jpg,train,-7.355,-8.357,32.091,-0.5932,0.0311,-0.0444,-0.8032,33.86,665.4,120.0,689.2,143.6,960,600
h_1789607963204912668.jpg,train,-9.649,-6.364,32.107,-0.5883,-0.0784,0.0338,-0.8041,34.02,693.3,328.3,715.6,351.0,960,600
h_1789607964226865126.jpg,val,-11.022,-5.479,32.083,-0.5806,-0.1730,0.1051,-0.7886,34.27,726.2,495.2,748.5,520.9,960,600
h_1789607965256260303.jpg,train,-10.855,-8.211,32.068,-0.6012,-0.1023,0.0427,-0.7914,34.74,732.4,323.1,754.2,345.2,960,600
h_1789607966274117094.jpg,train,-9.414,-12.614,32.092,-0.6080,-0.0364,-0.0949,-0.7874,35.67,835.3,53.9,863.0,78.0,960,600
h_1789607968319797696.jpg,train,-3.672,-14.025,32.046,-0.6382,0.0456,-0.0159,-0.7683,35.06,565.3,0.0,587.1,14.7,960,600
h_1789607969344893093.jpg,train,-1.830,-8.745,32.241,-0.7310,-0.1510,0.0440,-0.6641,33.34,583.1,289.9,603.0,308.6,960,600
h_1789607970367180625.jpg,train,0.644,-5.131,32.177,-0.8681,-0.2383,0.0925,-0.4255,32.48,610.4,447.0,637.6,474.1,960,600
h_1789607971390348721.jpg,train,3.293,-6.372,31.884,-0.8963,-0.1318,0.1888,-0.3791,32.55,396.4,515.9,422.9,544.9,960,600
h_1789607972412107831.jpg,train,3.838,-11.662,32.047,-0.8998,0.0362,0.1242,-0.4166,34.17,168.1,282.0,196.5,308.0,960,600
h_1789607975714405268.jpg,train,-5.643,-15.711,32.082,-0.8619,-0.0128,-0.0069,-0.5069,36.04,437.4,0.0,461.6,18.6,960,600
h_1789607976737845828.jpg,val,-6.172,-9.360,32.273,-0.7914,-0.0988,0.0207,-0.6029,34.05,606.3,190.1,628.7,211.3,960,600
h_1789607977760895634.jpg,val,-5.304,-3.808,32.264,-0.7200,-0.1671,0.0569,-0.6711,32.81,664.0,398.1,686.2,418.2,960,600
h_1789607978783713464.jpg,train,-3.131,-1.485,31.866,-0.7525,-0.2163,0.1517,-0.6033,31.95,618.1,565.9,644.6,592.6,960,600
h_1789607979807130002.jpg,train,-0.400,-4.532,32.018,-0.7901,-0.0726,0.1233,-0.5961,32.20,435.6,373.8,457.7,396.1,960,600
h_1789607980832246149.jpg,train,1.116,-10.175,32.118,-0.7706,0.1252,0.1116,-0.6148,33.57,198.5,111.2,224.1,132.9,960,600
h_1789607982649415610.jpg,train,-1.473,-12.754,32.066,-0.7560,-0.0340,-0.0883,-0.6477,34.43,559.5,0.0,581.2,16.3,960,600
h_1789607983672066014.jpg,train,-1.474,-7.648,32.371,-0.7297,-0.1234,0.0696,-0.6689,33.17,535.9,310.9,555.1,329.4,960,600
h_1789607984693588578.jpg,train,-0.614,-3.938,31.990,-0.7616,-0.1278,0.1316,-0.6215,32.11,485.5,431.9,507.3,454.1,960,600
h_1789607985719588144.jpg,train,-0.214,-3.797,32.007,-0.7740,-0.0731,0.0826,-0.6235,32.10,465.7,349.3,486.9,370.6,960,600
h_1789607986742284376.jpg,train,-0.200,-5.690,32.087,-0.7785,-0.0068,0.0178,-0.6274,32.45,445.7,210.5,466.9,231.5,960,600
h_1789607987770317673.jpg,train,-0.387,-7.792,32.119,-0.7772,0.0304,-0.0229,-0.6281,32.92,436.4,105.3,458.2,127.4,960,600
h_1789607989847935159.jpg,val,-0.577,-8.635,32.106,-0.7775,0.0049,-0.0032,-0.6288,33.12,446.1,129.2,467.4,150.6,960,600
h_1789607990871662247.jpg,train,-0.488,-7.658,32.094,-0.7768,-0.0172,0.0186,-0.6292,32.86,452.8,184.1,473.8,204.8,960,600
h_1789607991894101158.jpg,val,-0.385,-6.735,32.100,-0.7764,-0.0282,0.0289,-0.6290,32.67,456.8,217.9,477.7,238.5,960,600
h_1789607994301649528.jpg,train,-0.352,-6.629,32.102,-0.7776,-0.0122,0.0116,-0.6286,32.65,454.4,192.1,475.5,213.1,960,600
h_1789607995325081712.jpg,train,-0.384,-7.069,32.099,-0.7777,-0.0019,0.0015,-0.6286,32.74,451.3,167.1,472.5,188.3,960,600
